,Your privacy is important to us. By continuing you agree to [our privacy guidelines](https://docs.google.com/document/d/1CMuFMFBw8FoJ2JRSkDh7QS31ZW5-Bf3\_BDg4pLLJ9B4/edit?usp=sharing).,name,"{{field:5b1c8837-eea7-4074-bc27-c5a4efb4648a}}, did Carole Baskin murder her husband? 🐯",What college are you?,Are you...,I am looking for a...,I am in my...,I want to match with a...,What course do you?,"{{field:5b1c8837-eea7-4074-bc27-c5a4efb4648a}}, are you chaotic?",What type of chaos are you?,I identify as being..,I am fine matching with people with different political beliefs than me,I specifically do not want to match with someone who is..,Are there things science can't explain?,Are you an optimist?,Do you like going to new places with new people?,Is it okay to step on others to get ahead?,Do individuals have a responsibility to make sacrifices for their community?,How much do you love your college?,Do you like to work in your college library?,Would you date someone that rows?,Would you go on a date to a college formal?,Sexiest JCR role?,What were you like on your freshers group chat?,The biggest sin on College FB Groups is...,"{{field:5b1c8837-eea7-4074-bc27-c5a4efb4648a}}, what is your heart’s desire? 
","How smart are you compared to the average Oxford student? 
",Do you make an effort to attend lectures?,What type of tute partner are you?,"{{field:5b1c8837-eea7-4074-bc27-c5a4efb4648a}}, have you ever overslept and missed a tutorial?",Most creative excuse for a late/missed essay?,I generally find it easy to find friends to go to the places I want,"Where do you study? 
",Worst library sin?,Favourite library?,What is the biggest waste of human potential?,"Be honest, have you ever hacked?",Would you ever date a hack?,Do you enjoy crewdates?,Best sconce?,{{field:5b1c8837-eea7-4074-bc27-c5a4efb4648a}} do you drink excessively?,Are you a...,Greggs or Pret?,Favourite pub? 🍺,Favourite cafe? ☕,Is clubbing a large part of your social life?,Is Fever a bad idea?,I love Bridge Thursdays this much...,I would rather go to the pub than the club..,Ideal afters?,How musical are you?,Is music a big part of your life?,What type of music do you enjoy?,Favourite band/artist?,{{field:5b1c8837-eea7-4074-bc27-c5a4efb4648a}} how kinky are you?,Do you consider yourself athletic?,"{{field:5b1c8837-eea7-4074-bc27-c5a4efb4648a}}, what sports do you do?",I generally consider myself..,In my friendship group I am..,Do you think you have a good work/life balance?,I want to go on dates but I feel like I can’t find anyone…,My ideal post-lockdown first date would be...,Do you use dating apps?,Which ones?,How satisfied are you with the present choices for dating apps?,"Out of 5 matches, how many would you say you meet in person? \* ",Do you want to meet dating app matches in person?,Why don't you meet up with matches in person?,Would you like to be an early user for a new dating app in Michaelmas 2020?,I am okay matching with someone from my college,I am okay matching with someone from my course,How'd we do?,Your suggestions and feedback are welcome,I want to find a..,The college I dislike the most is...,Favourite club in Oxford?,(optional) What's been your experience with dating apps and how could it be improved?,I want to be matched with people looking for...,Submitted At,Token
912,1.0,person 1609,Yes,Exeter College,Male,Female,Fourth year +,"Second year, Third year, Fourth year +, Post Grad",Engineering Science,0.0,,I am not political,1.0,,1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,0.0,Secretary ✍️,I wasn't in the freshers group chat (thankfully),Using it as your personal lost & found,Spouse❤️,2.0,1.0,Please don't ask me a question,1.0,I think I've caught corona,False,Uni libraries,"Friends chatting while walking around the library. When 1 of them n takes a seat, the others keep standing around and keep chatting","Straight into Mansfield, there's a rather new building. Go in and downstairs",The Oxford Union,0.0,1.0,1.0,I hate the word sconce,0.0,A mix of all the above depending on the week,Pret a Manger,Turf tavern,Rick's,1.0,0.0,3.0,True,Kebab van,1.0,1.0,"Classical, Country, Electronic, Reggae, Rock, Rap, Pop",Dragonforce,4.0,2.0,"Football, Swimming",In between,The Wildcard,0.0,True,"Walk in the parks, picnic",1.0,Tinder,3.0,1.0,0.0,"That's not what I'm trying to do // I don't want to meet in person, It's hard to find people I have things in common with, They don't respond to messages",1.0,1.0,1.0,4.0,Let's wait till we get matched innit,Something more... ❤️,Jesus College,Park End,Anything that incentivises ladies to take a first step,,2020-06-11 16:40:09,ztmu39u6mk0x8hq4ckrztmu39wa9asej
913,1.0,person 948,Yes,Christ Church,Female,Male,Second year,"Third year, Fourth year +, Post Grad","Philosophy, Politics and Economics (PPE)",1.0,Chaotic good,Moderately left-wing,0.0,"Very conservative, Moderately conservative, Slightly conservative",1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,Welfare 💜,The silent observer,Ranting / causing drama,First🎓,2.0,0.0,Please don't ask me a question,0.0,,False,Uni libraries,,EFL,The Oxford Union,0.0,0.0,0.0,,1.0,Morning person 🌅,Greggs,Jericho Tavern,Za'atar bake,1.0,1.0,2.0,False,Asleep,4.0,1.0,"Indie, Rock, Electronic",Sleater-Kinney,3.0,2.0,Swimming,In between,The Floater,1.0,True,Art gallery/concert,0.0,,,,,,0.0,0.0,1.0,4.0,,Something more... ❤️,Oriel College,Bully,,,2020-06-11 17:24:48,mvsk5pgwe1beqp7ivmvskctvku4soltf
914,1.0,person 1631,I don't know who that is,Exeter College,Female,Male,First year,"First year, Second year, Third year, Fourth year +, Post Grad",English Language and Literature,0.0,,Moderately conservative,1.0,,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,Careers 🤑,The silent observer,Ranting / causing drama,First🎓,3.0,1.0,"The Snake (I lied. I actually prepared and wrote 5,000 words.)",0.0,,False,College library,,english faculty library,My college's JCR,0.0,0.0,0.0,,0.0,A mix of all the above depending on the week,Greggs,cape of good hope,turl street kitchen,0.0,1.0,1.0,True,Kebab van,2.0,1.0,"Country, Classical, Pop, Rock, Indie",brandi carlile,6.0,0.0,None,Introverted,The Floater,0.0,True,,0.0,,,,,,0.0,1.0,1.0,3.0,,Something more... ❤️,Wadham College,I don't go to clubs,,,2020-06-11 18:10:14,81l91c0x1z8osm8zmxxsto81l91cfvpg
915,1.0,person 3018,Yes,Merton College,Male,Female,First year,First year,History,1.0,Chaotic neutral,Slightly conservative,1.0,,1.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,Entz 🎫,The silent observer,Sharing events nobody cares about,First🎓,4.0,1.0,The Teamplayer (back them up!),0.0,I forgot to pour libations to Athene Ergane.,False,College library,Awkwardly at anyone entering the room.,Radcam/Merton's OWL.,My college's JCR,0.0,0.0,0.0,,0.0,Creature of the night 🌙 (no idea when I'll be up),Pret a Manger,Lamb and Flag,High Street Cafe,0.0,0.0,3.0,True,Kebab van,2.0,1.0,"Indie, Classical, Blues, Country, Electronic, Pop, Rock",Frank Sinatra/Lana Del Rey/Dvorak,5.0,3.0,"Cycling, Swimming",Introverted,The Wildcard,1.0,True,"A Romantic (and inebriated) picnic somewhere beautiful, discussing everything from moral philosophy to the correct way of digging half a hole.",0.0,,,,,,1.0,0.0,1.0,4.0,"Honestly, I'm filling this out drunk, so I'm hardly the best person to ask...",Something more... ❤️,Wadham College,I don't go to clubs,,,2020-06-11 18:42:27,sezfnkx8ero0ipu5hbzq0sezfnkxbp29
916,1.0,person 2739,Yes,Keble College,Male,Female,First year,Post Grad,Physics,1.0,Chaotic evil,Very conservative,1.0,,0.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,Secretary ✍️,The drama starter,Just general shitposting,Spouse❤️,5.0,0.0,I'm too busy arguing with the tutor..,1.0,Zonked,True,Cafes,Bonks,Bod,Oxford University Conservative Association,0.0,1.0,1.0,,1.0,A mix of all the above depending on the week,Greggs,Spoons,,1.0,1.0,1.0,False,in A&E,4.0,1.0,Soul,Coldplay,10.0,4.0,Shooting,Extroverted,The Mess,0.0,True,,1.0,Tinder,5.0,5.0,1.0,I don't get matches,0.0,1.0,1.0,5.0,,Something more... ❤️,Exeter College,Park End,,,2020-06-11 19:13:12,vyc5gsjvjm194rpgbvyc5gsgji4uz22y
917,1.0,person 2857,Yes,Worcester College,Female,Male,Second year,"Third year, Fourth year +, Second year",Medicine,1.0,Chaotic neutral,Moderately left-wing,1.0,,1.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,Sports 🏐,The silent observer,Just general shitposting,First🎓,3.0,0.0,The Teamplayer (back them up!),0.0,,True,College library,Sex lol,Radcam,Oxford University Conservative Association,0.0,0.0,1.0,,1.0,A mix of all the above depending on the week,Pret a Manger,Rickety Press,Barefoot/Opera,1.0,0.0,5.0,False,Kebab van,2.0,0.0,,,7.0,2.0,"Cycling, Horse riding, running, netball",In between,The Wildcard,0.0,True,,0.0,,,,,,0.0,0.0,0.0,3.0,,Something more... ❤️,Harris Manchester College,Bridge,,,2020-06-11 19:56:42,1rtyejyukfiewd6w0l41rtyejg2o73lz
918,1.0,person 1464,Yes,Worcester College,Female,Male,Second year,"Second year, Third year, Fourth year +",Medicine,0.0,,Slightly left-wing,1.0,,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,Sports 🏐,The silent observer,Just general shitposting,First🎓,4.0,1.0,The Teamplayer (back them up!),0.0,,True,My room,,Dont have one never go,Oxford University Conservative Association,0.0,0.0,1.0,Spooned tutor,1.0,Creature of the night 🌙 (no idea when I'll be up),Pret a Manger,Rickety press,opera,1.0,0.0,4.0,False,Kebab van,1.0,0.0,,,4.0,1.0,None,Extroverted,The Floater,0.0,True,,0.0,,,,,,1.0,0.0,0.0,4.0,,Something more... ❤️,Harris Manchester College,Bridge,,,2020-06-11 20:01:47,4nzstr0k2406fik4nzstdhssstw8s0ca
919,1.0,person 2215,Yes,St Anne's College,Male,Female,Third year,"First year, Second year, Third year, Fourth year +",Computer Science,0.0,,Slightly left-wing,1.0,,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,Welfare 💜,The silent observer,Sharing events nobody cares about,Spouse❤️,2.0,1.0,The Teamplayer (back them up!),0.0,,False,College library,Loud trousers,basically only been to college,Oxford University Conservative Association,0.0,0.0,1.0,,0.0,Get up in the afternoon person ⏰ (!!!),Pret a Manger,turf tavern,,0.0,0.0,3.0,True,Kebab van,2.0,0.0,,,2.0,1.0,"squash, badminton, karting",In between,The Floater,1.0,True,,0.0,,,,,,1.0,0.0,0.0,4.0,,Just a friend 😊,St Edmund Hall,Park End,,,2020-06-11 20:10:04,0emlgippzi3g2kye0eawlvesepo14yoc
920,1.0,person 1542,Yes,Pembroke College,Male,Female,Second year,"Second year, Third year, Fourth year +, Post Grad",Physics,0.0,,Slightly left-wing,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,Welfare 💜,The silent observer,Sharing events nobody cares about,Spouse❤️,4.0,0.0,The Teamplayer (back them up!),0.0,I had to brush my teeth,False,Cafes,Leaving my books scattered across two desks without a name slip,Vere Harmsworth,The Oxford Union,0.0,1.0,0.0,,0.0,A mix of all the above depending on the week,Greggs,Blenheim,Cafe W,0.0,1.0,1.0,True,McDonalds,3.0,1.0,"Classical, Jazz, Indie","AM, Debussy",6.0,3.0,"Rowing, Rugby",In between,The Wildcard,1.0,True,Nighttime walk along Isis,0.0,,,,,,1.0,1.0,1.0,2.0,Great idea,Just a friend 😊,Christ Church,Park End,,,2020-06-11 20:15:12,fen68l7dvuc2zvn2h6krfen68l7hp25f
921,1.0,person 2209,Yes,University College,Female,Male,First year,"First year, Second year",Earth Sciences (Geology),1.0,Chaotic good,Moderately left-wing,1.0,,0.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,Entz 🎫,The silent observer,Just general shitposting,Spouse❤️,3.0,1.0,The Teamplayer (back them up!),0.0,.,True,My room,.,Earth Science Library,The Oxford Union,0.0,0.0,1.0,Sleeping with your college great-grandfather,1.0,A mix of all the above depending on the week,Greggs,Kings Arms,,1.0,0.0,2.0,True,Kebab van,3.0,1.0,"Country, Rock, Indie",Passenger,8.0,3.0,"Rowing, Netball",In between,The Wildcard,1.0,True,A walk then pub,1.0,Tinder,3.0,1.0,0.0,They don't respond to messages,0.0,0.0,0.0,4.0,,Something more... ❤️,Oriel College,Fever,,,2020-06-11 20:18:03,lwy7g27c41ciea3awholwy7g27ltxjdq
922,1.0,person 3051,Yes,St Hugh's College,Male,Female,First year,First year,Law (Jurisprudence),0.0,,Very left-wing,1.0,,0.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,Welfare 💜,I wasn't in the freshers group chat (thankfully),Ranting / causing drama,Spouse❤️,3.0,0.0,Please don't ask me a question,0.0,,False,My room,,College library,Oxford University Conservative Association,0.0,1.0,1.0,,1.0,A mix of all the above depending on the week,Greggs,Eagle and Child,,1.0,1.0,3.0,True,Kebab van,3.0,1.0,"Blues, Rock, Indie",The Jam,4.0,1.0,None,In between,The Mess,0.0,True,,0.0,,,,,,0.0,0.0,1.0,3.0,-,Something more... ❤️,Jesus College,Park End,,,2020-06-11 20:40:02,0ew01w77avuo9oh2g0ew018wz1ag4agw
923,1.0,person 2756,I don't know who that is,St Hilda's College,Male,Female,Second year,"Second year, Third year",Classical Archaeology and Ancient History,1.0,Chaotic good,Moderately left-wing,1.0,,0.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,0.0,Welfare 💜,I wasn't in the freshers group chat (thankfully),Ranting / causing drama,First🎓,4.0,1.0,The Teamplayer (back them up!),1.0,"I just lie with, ""I wanted to do more reading to fully appreciate the topic""",False,My room,,Low-key the Sackler,Oxford University Conservative Association,0.0,1.0,0.0,,1.0,A mix of all the above depending on the week,Greggs,Rose and Crown,Pub,0.0,0.0,2.0,True,Kebab van,4.0,1.0,"Rock, Indie, Pop, R&B",twenty-one pilots,10.0,1.0,None,In between,The Wildcard,1.0,True,,0.0,,,,,,0.0,0.0,1.0,5.0,,Something more... ❤️,St John's College,I don't go to clubs,,,2020-06-11 21:08:28,455on5cuel358m8m455on5cxr0zv1d6b
924,1.0,person 2859,I don't know who that is,Jesus College,Female,Male,Fourth year +,"Second year, Third year, Fourth year +, Post Grad",Modern Languages,1.0,Chaotic good,Moderately left-wing,1.0,,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,Entz 🎫,The silent observer,Just general shitposting,First🎓,3.0,1.0,Please don't ask me a question,0.0,,True,Uni libraries,,SSL,My college's JCR,0.0,0.0,0.0,,0.0,A mix of all the above depending on the week,Pret a Manger,The Library (Cowley Road),George Street Social,1.0,1.0,2.0,True,Asleep,3.0,1.0,"Indie, Rock, Pop",The National,5.0,1.0,None,In between,The Wildcard,1.0,False,,1.0,Tinder,4.0,1.0,1.0,That's not what I'm trying to do // I don't want to meet in person,0.0,0.0,1.0,5.0,,Something more... ❤️,Exeter College,Park End,,,2020-06-11 21:16:59,30ja0m0ar48uiqmt30ja0mgsmcaf0ahj
925,1.0,person 2721,I don't know who that is,Mansfield College,Male,Female,Third year,"First year, Second year, Third year, Fourth year +, Post Grad",Materials Science,1.0,Chaotic good,Moderately left-wing,1.0,,1.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,Secretary ✍️,I let my friends send strange messages like one about a dream I didn't actually have in which I was a baby and a certain HumSci I hadn't met kissed my forehead. ,Just general shitposting,First🎓,2.0,0.0,Please don't ask me a question,0.0,"Dear Professor ___, It is with sincerest apologies that I regret to inform you that unfortunately I may have possibly left my tute work in the wrong pigeonhole (I. E. not the one next to it with your name on it)! I will amend this immediately and I deeply apologise for any inconvenience I may have caused. Best wishes, ___ (I don't actually do essays).",True,My room,"""Borrowing"" library books? Not a kleptomaniac, I promise!",Vere Harmsworth Library,My college's JCR,1.0,0.0,1.0,What happens at a crewdate remains at a crewdate.,1.0,A mix of all the above depending on the week,Greggs,The Wheatsheaf,"The Crypt, Mansfield :)",1.0,1.0,4.0,False,Asleep,3.0,1.0,"Blues, Jazz, Rock, Reggae, Indie","Kate Bush, Prince, RHCP, Alice in Chains, Derek Trucks Band, Soundgarden, Amanaz",8.0,2.0,None,Introverted,The Mess,1.0,True,Probably an evening walk-and-talk with some booze in some idyllic spot before settling down somewhere like a pub and seeing how things go.,1.0,Tinder,2.0,0.0,1.0,Messaging is awkward // I don't know what to say,1.0,0.0,0.0,4.0,Gear the missed/late essays question to people who do problem sets as well lol (no biggie though),Something more... ❤️,New College,Park End,,,2020-06-11 21:22:44,adoanf1e4f6esk6obado37hyoi484s5u
926,1.0,person 2691,Yes,Keble College,Male,Female,First year,First year,Archaeology and Anthropology,1.0,Chaotic good,Moderately left-wing,1.0,,1.0,0.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0,Entz 🎫,The silent observer,Just general shitposting,Spouse❤️,3.0,0.0,The Teamplayer (back them up!),0.0,“i’m so sorry I really got into my conclusions” (it was a sentence long),True,Uni libraries,staring at me while i hum,radcam,Oxford University Conservative Association,0.0,1.0,1.0,,1.0,Creature of the night 🌙 (no idea when I'll be up),Pret a Manger,Turf Tavern,Greens,1.0,0.0,4.0,True,bois time,2.0,1.0,french rap,damso,8.0,2.0,None,In between,The Wildcard,1.0,False,stay in pop a bottle of red watch some Attenborough,1.0,Tinder,2.0,0.0,0.0,That's not what I'm trying to do // I don't want to meet in person,0.0,1.0,1.0,4.0,,Something more... ❤️,Christ Church,Bridge,,,2020-06-11 21:23:03,t1ilsx2f0g5a1bvqn5t1ilsxrsmcqmrs
927,1.0,person 580,I don't know who that is,Lady Margaret Hall,Male,Female,Post Grad,"Post Grad, Fourth year +, Third year",Biomedical Sciences,0.0,,Moderate,1.0,,1.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0,Secretary ✍️,The silent observer,Ranting / causing drama,Spouse❤️,4.0,1.0,The Teamplayer (back them up!),0.0,.,True,Uni libraries,.,Taylor Institution,Oxford University Conservative Association,0.0,1.0,0.0,,0.0,A mix of all the above depending on the week,Pret a Manger,Bear Inn,Vaults and Garden Cafe,0.0,0.0,3.0,True,Asleep,3.0,1.0,"Classical, Country",Dmitri Dmitriyevich Shostakovich,7.0,3.0,Catch-ball,In between,The Mom,1.0,False,Headington Hill Hall,0.0,,,,,,1.0,0.0,1.0,5.0,.,Something more... ❤️,Wycliffe Hall,I don't go to clubs,,,2020-06-11 21:32:04,s6l3il58tjtgy4z94c6y4s6l3il58kyk
928,1.0,person 2073,Yes,St Benet's Hall,Female,Male,Second year,"Second year, Third year, Fourth year +",Oriental Studies,0.0,,Very left-wing,0.0,"Slightly conservative, Moderate, Moderately conservative, Very conservative",1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,Secretary ✍️,The silent observer,Sharing events nobody cares about,Spouse❤️,3.0,1.0,The Teamplayer (back them up!),0.0,,False,Uni libraries,,Islamic centre,The Oxford Union,0.0,0.0,0.0,,0.0,Morning person 🌅,Greggs,Ka,Greens,0.0,1.0,2.0,True,McDonalds,1.0,0.0,,,6.0,2.0,Tennis,Introverted,The Organizer,1.0,True,Ice skating,0.0,,,,,,1.0,0.0,1.0,4.0,,Something more... ❤️,Harris Manchester College,Park End,,,2020-06-11 21:33:59,8kv9n9b0ddpcsbi01c98kv9n93303yaz
929,1.0,person 3046,I don't know who that is,The Queen's College,Male,Female,Second year,"Third year, Fourth year +, Post Grad, Second year",Materials Science,0.0,,Slightly conservative,1.0,,1.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,Sports 🏐,The silent observer,Ranting / causing drama,Spouse❤️,3.0,1.0,The Teamplayer (back them up!),0.0,Fixing my bike,False,My room,Moving your stuff,Queen's,Student 'journalism',0.0,0.0,0.0,,0.0,Morning person 🌅,Greggs,Chequers,Gails,0.0,0.0,3.0,True,Kebab van,2.0,0.0,,,6.0,3.0,"Cycling, Swimming",In between,The Wildcard,1.0,True,Restaurant,0.0,,,,,,0.0,0.0,0.0,3.0,Interesting Q'S and good mix,Something more... ❤️,Wadham College,Park End,,,2020-06-11 21:46:18,wx28o1b6cf4hsb556wx28gs16tvzd4p2
930,1.0,person 2857,Yes,Worcester College,Female,Male,Second year,"Second year, Third year",Medicine,1.0,Chaotic good,Moderately left-wing,1.0,,0.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,Entz 🎫,The silent observer,Ranting / causing drama,Blue🎖,4.0,1.0,Please don't ask me a question,1.0,,True,College library,,Rad cam,My college's JCR,0.0,0.0,1.0,,1.0,A mix of all the above depending on the week,Pret a Manger,Rickety press,Common ground,1.0,0.0,4.0,False,Kebab van,3.0,1.0,"Pop, R&B, Electronic",Loyle carner,8.0,3.0,Equestrian,Extroverted,The Daredevil,1.0,True,,0.0,,,,,,0.0,0.0,0.0,5.0,,Something more... ❤️,New College,Bridge,,,2020-06-11 21:57:43,qx3g9h7qymnap98akp8qx3gd9emdark9
931,1.0,person 2179,No,St Hugh's College,Female,Female,First year,"First year, Second year",Philosophy and Modern Languages,1.0,Chaotic good,Very left-wing,0.0,"Slightly left-wing, Moderately left-wing, Very left-wing",1.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,President👑,The silent observer,Just general shitposting,First🎓,3.0,0.0,The Teamplayer (back them up!),1.0,,False,College library,,Rad Cam,Oxford University Conservative Association,0.0,1.0,1.0,,1.0,A mix of all the above depending on the week,Greggs,Spoons,H,1.0,1.0,4.0,False,in A&E,3.0,1.0,R&B,Solange,7.0,1.0,None,In between,The Wildcard,1.0,True,,1.0,Tinder,2.0,0.0,0.0,"It's hard to find people I have things in common with, Messaging is awkward // I don't know what to say",1.0,0.0,1.0,5.0,,Something more... ❤️,Christ Church,Plush,,,2020-06-11 22:16:49,3n8vuejg8gq03n8vr9fo8mnmckfrt5ei
932,1.0,person 42,Yes,Pembroke College,Male,Female,First year,"First year, Second year",English Language and Literature,1.0,Chaotic neutral,Slightly left-wing,1.0,,1.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,Entz 🎫,The silent observer,Using it as your personal lost & found,Spouse❤️,4.0,0.0,Ask questions to eat up the 🕐,1.0,,True,College library,,RadCam,Oxford University Conservative Association,0.0,1.0,1.0,,1.0,A mix of all the above depending on the week,Greggs,Turf,Modern Art Cafe,1.0,0.0,5.0,True,McDonalds,1.0,0.0,,,6.0,3.0,Rugby,In between,The Organizer,1.0,True,,0.0,,,,,,1.0,0.0,1.0,4.0,,Something more... ❤️,Christ Church,Bridge,,,2020-06-11 22:37:41,tpt4pctd0cqk9t71ntpt4pcef2yrawhs
933,1.0,person 301,Yes,Jesus College,Male,Female,Second year,"Second year, First year, Third year, Fourth year +",Geography,0.0,,Very left-wing,1.0,,1.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,Welfare 💜,The silent observer,Sharing events nobody cares about,First🎓,4.0,1.0,Ask questions to eat up the 🕐,0.0,,True,College library,,Vere Harmsworth,The Oxford Union,0.0,0.0,0.0,,0.0,A mix of all the above depending on the week,Pret a Manger,Three goats heads,Handlebar,0.0,1.0,2.0,True,Asleep,3.0,1.0,"Indie, Classical",Beck,3.0,3.0,Football,In between,The Wildcard,0.0,True,,0.0,,,,,,0.0,1.0,1.0,4.0,,Something more... ❤️,Somerville College,Park End,,,2020-06-11 22:44:43,hsel7l6waxj8v8t1whsel7ljklnhs2ac
934,1.0,person 1301,I don't know who that is,Jesus College,Female,Male,Fourth year +,"Fourth year +, Third year, Post Grad",Modern Languages,0.0,,Moderately left-wing,0.0,"Slightly conservative, Moderately conservative, Very conservative",1.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,Secretary ✍️,The non-stop chatterbox,Just general shitposting,First🎓,3.0,1.0,Ask questions to eat up the 🕐,0.0,,True,College library,,SSL,The Oxford Union,0.0,0.0,0.0,,1.0,Creature of the night 🌙 (no idea when I'll be up),Greggs,Kazbar,Barefoot,1.0,0.0,1.0,False,McDonalds,3.0,1.0,"Pop, Indie",Alt j,5.0,0.0,None,Extroverted,The Organizer,1.0,True,Art gallery & chill,1.0,Tinder,2.0,0.0,0.0,"Messaging is awkward // I don't know what to say, It's hard to find people I have things in common with, That's not what I'm trying to do // I don't want to meet in person",1.0,0.0,1.0,5.0,,Something more... ❤️,Christ Church,Fever,,,2020-06-11 23:37:04,lf14eybztfs0loaj5cmlf14e38lq6u7h
935,1.0,person 1909,I don't know who that is,Corpus Christi College,Female,Male,First year,"First year, Second year, Third year, Fourth year +",Biochemistry (Molecular and Cellular),0.0,,Moderate,1.0,,1.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,Entz 🎫,The silent observer,Sharing events nobody cares about,Blue🎖,4.0,1.0,The Teamplayer (back them up!),0.0,,True,My room,,Radcam,Oxford University Conservative Association,0.0,1.0,1.0,,0.0,A mix of all the above depending on the week,Pret a Manger,Chequers,Taylors,1.0,0.0,3.0,False,Kebab van,3.0,1.0,"Classical, Pop, Indie",Billie Eilish,3.0,4.0,Hockey and tennis,Introverted,The Organizer,1.0,False,,0.0,,,,,,0.0,0.0,0.0,4.0,,Something more... ❤️,Christ Church,Park End,,,2020-06-12 00:16:25,n3f1vuk0mypv83v0uyqn3f1v5o8r99ck
936,1.0,person 1988,Yes,Exeter College,Female,Female,First year,"First year, Second year",Modern Languages,1.0,Chaotic good,Slightly left-wing,1.0,,1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,Welfare 💜,The silent observer,Ranting / causing drama,Spouse❤️,3.0,1.0,Please don't ask me a question,0.0,had to restart the router,False,Cafes,,bod upper reading room,Oxford University Conservative Association,0.0,1.0,1.0,trended on canadian twitter,0.0,Morning person 🌅,Greggs,crown,caffè nero all day every day,0.0,1.0,3.0,True,Kebab van,2.0,1.0,"R&B, Indie, Pop, Jazz, Classical, Rap",jhené aiko maybe but she’s toxic af,7.0,2.0,None,In between,The Organizer,1.0,True,coffee and visiting the prettiest spots in our respective colleges,1.0,Tinder,2.0,2.0,1.0,"Messaging is awkward // I don't know what to say, It's difficult arranging to meet // I don't know where to meet them",0.0,0.0,1.0,3.0,,Something more... ❤️,Jesus College,Plush,,,2020-06-12 01:03:35,pgv6371uc601u0f2lpgv637rgwl7hsmf
